method,playability_score,novelty_score,run_id,event_type
glv_bo_hybrid,87,1.3497683552352062,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,65,2.6529443686949716,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.6620943553438057,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,68,1.8851854439591467,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,74,1.8052022840031543,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,72,1.7567025455379206,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,62,1.840000408982804,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,59,1.6352952995062415,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,66,1.8447588276315978,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,80,1.8687557131389585,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,64,1.6784397154983808,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,76,1.9116290428937113,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,95,2.1640108082878755,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,80,1.8270193804804098,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,71,1.7799372490070526,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,74,1.8267083483662832,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,77,1.937059372420621,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,64,1.649469039913019,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,71,1.2057475727417022,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
glv_bo_hybrid,77,1.4560319171531175,6836fe62-154b-4b3f-b48a-c02c8ed5f9ff,main_ask
